tweet,sentiment_value,sentiment,range,airline,timezone
@USAirways more than an hour holding to change a flight on the phone now.. What's up with that???,0,neutral,C,US Airways,Brasilia
@USAirways Need help with a flight. Weather + funeral = tough combination. On hold for over an hour. Please?,0,neutral,C,US Airways,Eastern Time (US & Canada)
"@USAirways yes, i am as well.  **FIVE** HOURS ON HOLD, FOLKS. Can you PLEASE tell me if this is typical?! Trying to be understanding here.",65.3197264742181,positive,E,US Airways,Eastern Time (US & Canada)
@USAirways can you please train your mechanics? Teach them to bring the tools to fix the plane with them and not leave them in the hanger.,37.7964473009227,positive,D,US Airways,Central Time (US & Canada)
@USAirways can you please have your employee that has been called 5 times by the flight crew finish maintenance on US 734 so we can depart!,20.4124145231932,positive,D,US Airways,Central Time (US & Canada)
@USAirways I better get a free flight,49.1353814911995,positive,D,US Airways,Mazatlan
@USAirways @nm4agoodlife      5 hours on hold and no answer . Guess the synergy of a merger was really planned out,0,neutral,C,US Airways,Eastern Time (US & Canada)
@USAirways still waiting on your reps to show. Now 40 mins into waiting in below freezing weather waiting for a cab.,0,neutral,C,US Airways,Eastern Time (US & Canada)
@USAirways @_RobPrice  how can he try again it will be 5-6 hours before he gets help.  Contingency plans non existent.,0,neutral,C,US Airways,Eastern Time (US & Canada)
@USAirways @jtrexsocial 5 hours on hold ... Safe to say no one is working .,0,neutral,C,US Airways,Eastern Time (US & Canada)
@USAirways But every time I call I'm on hold for 45 min and then get disconnected. Any way someone can help?,-12.9099444873581,negative,B,US Airways,Eastern Time (US & Canada)
@USAirways surely there are some other ways to help me - I can't really afford another 4 hours now. Pls follow me so we can DM,-2.42535625036333,negative,B,US Airways,Sydney
@USAirways I was on hold for 2 hours and still no answer. Is this really how you run your business? http://t.co/P8xFhq4kps,0,neutral,C,US Airways,Central Time (US & Canada)
@USAirways I never made a reward reservation becuase no one ever answered the phone. The online one I made got Cancelled Flighted and I can't change,-20.0445931434318,negative,B,US Airways,Eastern Time (US & Canada)
@UsAirways can a real person help me here? This customer service is poor. I'm at the mercy of someone since the flights are disappearing.,0,neutral,C,US Airways,Eastern Time (US & Canada)
"@USAirways I intend to..very much. My 4,000 followers will as well.",0,neutral,C,US Airways,Quito
"@USAirways Your customer service is  non-existent/ terrible. Dozens waiting for bags not placed on our flight, no staff anywhere",-26.5165042944955,negative,B,US Airways,Eastern Time (US & Canada)
@USAirways even alternate options are allready full...even with hotel voucher...no more room in philly?,0,neutral,C,US Airways,Athens
@USAirways @traveloneworld .. Utterly frustrated after 4 hours on hold call was disconnected. I need to amend a Flight Booking Problems. HELP! OW Emerald,0,neutral,C,US Airways,Sydney
@USAirways ok thank you! Very helpful! This is why you're my favorite airline!,25,positive,D,US Airways,Atlantic Time (Canada)
"@USAirways They provided no options. Since you all have a better sense of the weather, I hoped you could suggest.",0,neutral,C,US Airways,Eastern Time (US & Canada)
@USAirways Get new planes then. Got on this plane at 7:50 its 10:20 now and still on tarmac. How ru going to compensate me for this?,35.7770876399966,positive,D,US Airways,Quito
@USAirways just hit 4hrs.  what is typical wait time right now? should i drive 2h30m to the airport service desk?,-12.5,negative,B,US Airways,Eastern Time (US & Canada)
@USAirways are you going to do anything to help stranded travelers of flight 680?! No communication from anyone. All of us dumped here.,-27.7350098112615,negative,B,US Airways,Eastern Time (US & Canada)
@USAirways in a few weeks,0,neutral,C,US Airways,Central Time (US & Canada)
@USAirways 4 hours . How do I change my flight that was Cancelled Flightled ?,0,neutral,C,US Airways,Eastern Time (US & Canada)
@USAirways You won't give us a hotel or food. Can you at least suggestion options for making it to the metro city I have a ticket to?,13.3333333333333,positive,D,US Airways,Eastern Time (US & Canada)
@USAirways I have been on hold for over one hour waiting to reschedule a flight. How much longer should I expect?,0,neutral,C,US Airways,Atlantic Time (Canada)
"@USAirways its fine. 

Just wondering where my money went...",14.4337567297406,positive,D,US Airways,Atlantic Time (Canada)
@USAirways You landed me at #BWI instead of @Reagan_Airport  and have no plans for me to make it home to DC. How do you suggest I get home?,0,neutral,C,US Airways,Eastern Time (US & Canada)
"@USAirways stranded at BWI after two diversions. No cust service, no transport. Dumped here. Terrible customer service!",-37.7964473009227,negative,B,US Airways,Eastern Time (US & Canada)
"@USAirways As a member of the news media, the awful service of the last few days won't go unnoticed.",-14.9120227015865,negative,B,US Airways,Eastern Time (US & Canada)
"@USAirways This is garbage, been trying to book a reward flight and then it got Cancelled Flighted and still can't get anyone on phone. Unacceptable",-11.2268279877562,negative,B,US Airways,Eastern Time (US & Canada)
@USAirways Delays due to faulty engine light. Great work guys. Coming up on 2 hrs sitting on the plane,-49.1353814911995,negative,B,US Airways,Quito
@USAirways yes - tells me the only way to mod plans is to call the 4322 number.,20.6559111797729,positive,D,US Airways,Eastern Time (US & Canada)
@USAirways Can I book award travel on Etihad with Dividend Miles?,22.6133508433323,positive,D,US Airways,Atlantic Time (Canada)
@USAirways 3hr30min right now...  any end in sight?,35.7770876399966,positive,D,US Airways,Eastern Time (US & Canada)
@USAirways Flight 496. How are u going to compensate me for sitting on the tarmac for 90+ mins and missing my PHX - BOS connection?,0,neutral,C,US Airways,Quito
@USAirways on top or having to check my bag I had to wait over 30 min for my bag to come out at baggage claim. Thanks for wasting my time,15.3093108923949,positive,D,US Airways,Mountain Time (US & Canada)
@USAirways I had to sit in your kitchen and move stuff around so I had what I needed. I'm extremely disappointed in your service,0,neutral,C,US Airways,Mountain Time (US & Canada)
@USAirways been sitting on the tarmac for 90 mins now bc engine is broken. How are u going to compensate passengers,-20.8012573584461,negative,B,US Airways,Quito
@USAirways it was your fault the flight was delayed to begin with. I shouldn't have to check my bag if there's a bunch of space,-36.0843918243516,negative,B,US Airways,Mountain Time (US & Canada)
@USAirways it is an extreme inconvenience to make ppl check bags when there's a lot of overhead space left. You lie so you're not at fault,-20.6474160483506,negative,B,US Airways,Mountain Time (US & Canada)
@USAirways stuck on the runway for 2 hrs 10 min due to weather in PHL. Nowhere can I find accurate info on #558 to BOS,-6.93375245281536,negative,B,US Airways,Eastern Time (US & Canada)
@USAirways no more hotel voucher? Everyone had to get one but not me...what do I do? Arrived from Amsterdam,0,neutral,C,US Airways,Athens
@USAirways by far the worst airline in history. I'll never ever fly your garbage again,-17.6776695296637,negative,B,US Airways,Eastern Time (US & Canada)
@USAirways pullin some sh** delaying flights again... Smh @OBJ_3 http://t.co/Av2rfFHMcV,-30.2371578407382,negative,B,US Airways,Pacific Time (US & Canada)
@USAirways @PHLAirport flight 837 landed at 10:30 pm and we are still on the plane. Help!!!!!!,0,neutral,C,US Airways,Quito
@USAirways flight 837 passengers stuck on plane in Philly. Where is the gangway?  We can't hear the pilot,-8.83883476483184,negative,B,US Airways,Quito
"@USAirways HELP! It says \\\""the payment is denied\\\"" but my money has been taken out of my bank?  

And it says I have no trips coming up??",0,neutral,C,US Airways,Atlantic Time (Canada)
"@USAirways help! Flight Cancelled Flighted, can't call because my phone doesn't work in Europe. Please help? Says I'm booked want to confirm.",0,neutral,C,US Airways,Eastern Time (US & Canada)
"@USAirways not happy w/ app Late Flightly. Last time I flew wouldn't let me check in, This time I checked in went on Late Flightr says I never checked in",-18.8982236504614,negative,B,US Airways,Eastern Time (US & Canada)
@USAirways @AmericanAir how do I get thru on hold over 3 hours ?,0,neutral,C,US Airways,Eastern Time (US & Canada)
@USAirways how do I change flights . 3 hours is crazy please help,0,neutral,C,US Airways,Eastern Time (US & Canada)
@USAirways how do I get thru on hold 3 hours 5 minutes . Is this normal ? My call is lost,0,neutral,C,US Airways,Eastern Time (US & Canada)
@USAirways please help on hold 3 hours can't change flights I'm stuck here,36.0843918243516,positive,D,US Airways,Eastern Time (US & Canada)
@USAirways on hold 3 hours !!!!!! What's the number to speak to someone this is unacceptable I need to change flights,0,neutral,C,US Airways,Eastern Time (US & Canada)
@USAirways - My guess is what happened in #Vegas ended up in #Philly #Sexy http://t.co/qgMfCB7yT4,17.6776695296637,positive,D,US Airways,Eastern Time (US & Canada)
"@USAirways he waited over two hours on the phone, had to book and get to MI, family member very ill, time of the essence",-18.3711730708738,negative,B,US Airways,Eastern Time (US & Canada)
@USAirways I certainly understand the hold delays for WX reschedules - I've been on for 2hr15min - do you have an estimated wait time?,2.29365855462782,positive,D,US Airways,Eastern Time (US & Canada)
@USAirways over an hour is unacceptable wait time. thanks for nothing.  Be sure never to fly you again,-35.3553390593274,negative,B,US Airways,Eastern Time (US & Canada)
@USAirways Thanks guys! Got hold of someone. Really awesome service I appreciate it :),34.6410161513775,positive,D,US Airways,Eastern Time (US & Canada)
@USAirways understood. It simply feels as if the staff is not being entirely truthful about the situation.,0,neutral,C,US Airways,Quito
@USAirways worst trip ever!  Wish pilot would've let me off plane at 12pm during 1st delay.  Now 1030pm and still sitting on runway.,-25,negative,B,US Airways,Quito
@USAirways Oh well. I'll get to Cancun eventually.,46.1880215351701,positive,D,US Airways,Eastern Time (US & Canada)
@USAirways standing in line with 100 people all looking to do the same,0,neutral,C,US Airways,Eastern Time (US & Canada)
"@USAirways cannot book to redeem companion fair without speaking to agent. $99 vs $1200, this is a family emergency",-67.8400525299968,negative,A,US Airways,Eastern Time (US & Canada)
@USAirways That's clever. Its clear you need more agents. 94 min hold and counting. Flex workforces are highly possible in 2015,43.3012701892219,positive,D,US Airways,Pacific Time (US & Canada)
@USAirways hey folks where do you hide luggage when you Cancelled Flight a flight! You have 100 very angry people with no luggage,-21.3808993529939,negative,B,US Airways,Eastern Time (US & Canada)
"@USAirways Eyyyy! Cancelled Flightlations, Flight Booking Problemss, reFlight Booking Problemss, but y'all got me on the same flight out tonight (not tomorrow) &amp; the FC upgrade. Thx!",0,neutral,C,US Airways,Central Time (US & Canada)
@USAirways thanks for letting me know of the 12 hour delay and 2 hours on hold ?,-4.00891862868637,negative,B,US Airways,Eastern Time (US & Canada)
@USAirways please respond to me. I've been on hold on the reservations line for an hour and 45 minutes. I would really appreciate it.,44.7213595499958,positive,D,US Airways,Alaska
@USAirways Your app and website are trash AF.,-17.6776695296637,negative,B,US Airways,Eastern Time (US & Canada)
@USAirways I should also add the weather conditions are terrible. Expecting 18 inches of snow. Any advice?,-23.7170824512628,negative,B,US Airways,Alaska
@USAirways I'm on flight 623 from DIA to Ontario tomorrow morning. no access to the airport via taxi or shuttle. What should I do?,0,neutral,C,US Airways,Alaska
@USAirways how about an update with real information?still waiting on Tarmac in Philadelphia.,25.4558441227157,positive,D,US Airways,Atlantic Time (Canada)
